sex2,edu1,edu2,sibsex,occj,medu1,safa,urban,jieduan,match1
2,3,3,0,4,1,-0.9045258,0,2,0
1,1,3,0,,1,6.946089,1,0,1
2,1,3,0,2,1,5.555715,1,1,1
2,1,3,1,4,3,-2.343756,1,0,0
1,3,3,0,3,1,-0.5456016,0,0,0
2,3,3,1,,2,-2.332588,1,0,0
1,2,3,2,2,1,2.567248,1,0,0
2,2,3,1,2,1,1.519142,0,0,0
2,1,3,2,2,1,0.6096585,0,2,1
2,1,3,1,1,1,6.888587,0,2,1
2,1,3,1,1,2,0.756567,0,0,0
1,2,3,1,4,2,0.4152102,0,0,1
2,2,3,2,2,1,0.5796237,0,0,0
2,2,3,1,,2,-2.101797,1,0,1
1,2,3,2,1,1,0.6651568,0,0,0
2,1,3,0,2,1,4.631615,1,1,1
2,1,3,1,1,1,4.409191,0,0,1
2,1,3,2,2,1,4.174746,1,0,1
1,1,3,2,1,1,1.836871,0,2,1
2,3,3,1,3,1,0.2744274,1,0,0
1,1,3,0,,1,4.463728,1,0,1
1,2,3,0,2,2,0.2631164,0,2,1
1,3,3,0,2,3,-3.73814,1,2,1
2,1,3,0,,2,-0.1108472,0,2,0
1,1,3,0,,3,-1.98457,1,2,0
1,1,3,2,1,1,5.574534,0,0,1
1,1,3,0,2,1,2.710548,0,2,1
1,1,3,2,1,1,5.935217,0,0,1
1,1,3,1,1,1,5.305607,0,0,1
2,1,3,1,2,3,-1.820997,1,0,0
1,1,3,2,1,1,4.819777,0,0,1
1,1,3,0,,1,7.752993,0,0,1
1,1,3,0,,1,6.342231,1,1,1
1,1,3,0,1,1,3.109143,0,0,1
1,2,3,1,1,2,-1.829236,0,0,1
1,2,3,2,2,1,2.21139,1,0,0
2,2,3,1,,1,0.5258808,0,2,0
1,2,3,0,2,2,1.555867,0,2,1
2,1,3,2,2,1,5.01437,0,0,1
1,2,3,0,,3,-2.346195,0,2,0
2,1,3,0,2,1,7.706381,0,2,1
1,1,3,1,1,1,3.07341,0,0,1
1,1,3,2,1,1,2.640989,0,0,1
1,1,3,0,,1,3.014942,1,0,1
1,1,3,1,1,1,5.398581,0,0,1
1,1,3,2,1,1,4.649,0,0,1
1,1,3,2,2,1,3.720127,0,0,1
2,2,3,2,4,1,2.532495,0,2,0
2,2,3,2,1,2,-0.3774943,0,0,1
2,2,3,0,,1,0.5708526,1,0,0
1,1,3,0,,1,5.712749,0,0,1
1,1,3,1,1,1,4.61282,0,0,1
1,2,3,2,1,1,2.506444,0,0,0
1,3,3,2,2,2,1.743218,1,0,0
2,2,3,0,2,1,-0.8129878,1,2,0
1,1,3,1,,1,1.95721,1,0,1
2,2,3,2,2,2,-0.795382,0,2,1
1,1,3,1,1,1,4.208881,0,0,1
2,3,3,1,2,2,-2.708143,1,0,0
1,3,3,0,,1,-0.5006762,1,2,0
1,1,3,2,1,1,5.888126,0,2,1
1,2,3,0,2,2,-1.016903,0,2,1
2,3,3,2,4,1,3.870758,0,2,0
1,3,3,0,2,2,-0.0971684,0,2,0
1,2,3,1,4,1,3.653722,1,0,0
2,3,3,2,3,2,-1.356069,0,2,0
1,3,3,0,2,3,-2.526679,1,2,1
1,1,3,0,,2,0.8878031,0,2,0
2,1,3,1,2,1,7.595125,1,0,1
1,2,3,1,2,1,2.820702,0,2,0
1,2,3,1,1,1,2.543103,0,2,0
1,3,3,0,,3,-4.591261,1,0,1
2,3,3,0,,1,0.3779294,0,2,0
1,3,3,0,4,2,-0.6088793,1,0,0
2,5,3,0,4,2,-1.23651,0,2,0
1,2,3,2,4,2,0.3826463,0,2,1
2,1,3,1,2,1,2.121152,1,0,1
1,2,3,1,1,2,-1.136897,0,0,1
1,1,3,0,2,1,5.761697,1,0,1
2,1,3,1,2,2,1.892115,0,2,0
1,2,3,2,2,2,-0.5493731,1,0,1
2,2,3,1,1,1,1.399567,0,0,0
1,2,3,1,4,1,6.063809,1,1,0
1,1,3,2,2,1,5.124536,0,0,1
1,1,3,1,1,1,8.006611,0,0,1
1,1,3,2,2,1,6.867815,1,0,1
2,3,3,1,3,2,-0.7369413,0,2,0
2,1,3,1,1,1,5.166691,0,2,1
1,3,3,1,3,1,1.155738,0,2,0
2,1,3,2,3,2,-0.2511238,1,0,0
2,2,3,1,1,1,1.807846,1,0,0
2,2,3,1,4,1,2.289325,0,2,0
1,2,3,2,1,1,2.11209,0,0,0
1,1,3,2,1,1,5.220966,0,0,1
2,1,3,0,2,2,1.975925,1,2,0
1,1,3,2,4,1,6.98281,0,0,1
1,3,3,1,4,1,2.383186,0,0,0
1,2,3,0,1,2,1.16491,0,2,1
2,2,3,1,1,1,-0.1792979,0,2,0
1,1,3,1,1,1,3.507664,0,0,1
1,1,3,0,2,1,2.699062,1,2,1
2,1,3,2,1,1,5.664513,1,0,1
1,1,3,2,,1,2.470552,1,0,1
1,2,3,1,2,1,2.614926,0,0,0
2,5,3,1,4,5,-7.147892,1,0,1
1,1,3,1,1,1,4.312901,0,0,1
1,1,3,1,1,1,5.109658,0,2,1
1,3,3,1,2,3,-0.1686587,0,2,1
1,2,3,1,2,2,0.4386549,0,2,1
2,2,3,2,,3,-2.111045,1,2,0
1,1,3,0,1,1,6.679479,0,0,1
1,1,3,1,,1,4.391986,0,0,1
1,1,3,2,2,1,3.043855,1,0,1
1,1,3,2,2,1,8.035653,0,2,1
1,3,3,1,3,1,-3.720358,1,0,0
1,1,3,0,1,1,7.429461,1,0,1
1,1,3,0,2,1,-0.6508927,0,0,1
1,2,3,0,3,1,3.096613,1,1,0
1,2,3,1,1,1,3.139884,0,2,0
1,1,3,1,1,1,7.965175,0,0,1
1,3,3,1,1,2,-1.269074,0,2,0
1,1,3,1,4,1,4.982403,0,0,1
2,3,3,0,2,2,-1.426151,1,2,0
2,1,3,2,2,2,0.9523442,0,0,0
2,2,3,1,2,1,1.868364,0,0,0
1,1,3,0,2,1,4.158636,1,0,1
1,1,3,1,1,1,8.63119,0,0,1
1,1,3,1,2,1,3.818396,0,0,1
1,3,3,1,4,2,-2.613829,1,0,0
1,1,3,1,2,3,1.677446,1,0,0
1,2,3,2,3,2,-1.279034,1,0,1
1,1,3,1,2,1,7.180216,0,0,1
2,5,3,2,4,5,-9.416763,1,0,1
2,2,3,2,2,3,-1.812193,0,2,0
1,2,3,0,2,2,0.0659797,0,2,1
1,2,3,2,4,2,1.686055,0,2,1
2,1,3,0,2,1,5.969245,1,0,1
1,3,3,0,4,3,-3.876759,1,0,1
1,2,3,0,2,2,-0.5224309,1,2,1
2,1,3,1,1,1,4.62514,0,0,1
2,1,3,1,4,3,-1.604933,1,0,0
2,1,3,1,1,1,10.02748,0,0,1
1,3,3,0,2,1,-1.334726,1,0,0
2,1,3,1,2,1,5.061317,0,0,1
2,1,3,1,4,2,0.6025934,0,0,0
1,2,3,2,,1,2.644517,1,0,0
2,1,3,1,,3,0.1298146,1,2,0
2,2,3,1,2,1,4.293921,1,0,0
2,2,3,0,,3,-3.570329,1,2,0
2,1,3,1,1,1,4.477107,0,0,1
1,3,3,2,3,3,-2.15501,1,0,1
1,1,3,0,2,1,3.360909,1,0,1
1,2,3,1,2,2,-0.8266559,0,2,1
2,1,3,1,2,1,4.385658,0,2,1
1,3,3,0,2,3,-3.926849,1,2,1
1,1,3,2,2,1,4.935217,0,0,1
1,2,3,2,,1,2.247036,1,0,0
1,1,3,2,4,1,3.781206,0,0,1
1,1,3,1,2,1,6.146879,0,0,1
1,3,3,1,2,2,-1.654187,1,0,0
1,3,3,1,1,1,2.065397,0,0,0
1,5,3,2,4,2,-3.532354,1,0,0
1,1,3,1,1,1,2.917053,0,2,1
1,2,3,1,2,1,1.941512,0,0,0
1,2,3,2,4,1,3.410112,1,0,0
1,3,3,2,2,1,-0.1466262,1,0,0
1,2,3,1,2,1,-0.1770043,0,2,0
2,3,3,0,,1,-1.287772,1,0,0
1,1,3,0,2,1,3.854369,1,2,1
1,2,3,1,4,1,1.368326,0,0,0
2,5,3,2,3,3,-5.479745,1,2,0
1,1,3,2,,2,2.252931,1,2,0
2,3,3,1,3,1,1.170106,1,0,0
1,2,3,2,1,1,1.107637,0,0,0
1,1,3,1,1,2,1.029154,0,0,0
2,2,3,1,4,1,1.501308,1,0,0
1,2,3,0,1,2,-0.3960643,0,2,1
2,2,3,1,2,2,-1.820755,1,0,1
1,2,3,2,1,1,1.983268,0,2,0
1,3,3,2,4,2,-1.47769,1,2,0
1,2,3,0,2,3,-0.3264236,0,0,0
1,1,3,1,2,1,6.658181,0,0,1
2,2,3,2,2,1,1.874052,0,2,0
2,2,3,1,2,2,-0.5069332,0,2,1
2,3,3,1,1,2,-1.784682,0,0,0
2,3,3,1,1,1,1.6626,0,2,0
2,1,3,1,2,1,4.182023,0,0,1
1,1,3,2,1,1,2.463124,0,2,1
1,1,3,1,1,1,5.260788,1,0,1
1,1,3,1,2,1,6.355361,1,0,1
1,1,3,1,1,1,4.588637,0,2,1
2,1,3,1,1,1,5.3946,0,2,1
2,2,3,2,4,1,4.248039,0,0,0
2,1,3,1,,1,1.635947,1,0,1
1,2,3,0,,2,-3.054559,1,2,1
1,2,3,0,2,1,2.924275,1,2,0
2,3,3,1,1,1,2.630004,0,0,0
1,1,3,2,2,1,3.368454,1,0,1
1,1,3,2,1,2,-0.0077753,0,2,0
1,2,3,0,2,3,0.6450334,1,2,0
1,3,3,0,,2,0.2480392,1,0,0
1,5,3,1,,5,-6.318537,1,0,1
2,3,3,1,4,2,-1.014935,1,2,0
2,1,3,1,2,2,4.822034,1,2,0
2,1,3,1,2,1,3.947827,1,2,1
1,3,3,0,,2,-0.0040317,1,2,0
1,2,3,2,4,1,4.990653,0,0,0
2,1,3,1,1,1,7.16491,0,2,1
1,1,3,0,1,1,6.657395,0,0,1
1,1,3,0,2,1,1.756567,1,0,1
1,1,3,1,2,1,5.667789,0,2,1
1,1,3,1,2,1,6.196831,1,0,1
1,3,3,1,2,1,-0.7204006,1,0,0
2,1,3,2,1,3,-0.9903677,0,0,0
2,1,3,2,1,2,0.6733441,0,2,0
2,2,3,1,1,1,1.155231,0,0,0
1,2,3,2,4,2,-0.5156622,1,0,1
1,1,3,2,2,1,6.841039,0,0,1
2,1,3,1,,1,5.467764,0,0,1
1,2,3,1,4,1,0.2532753,1,0,0
1,2,3,2,4,1,0.4101124,0,0,0
1,1,3,2,2,1,4.992505,1,0,1
2,3,3,1,,2,-1.940722,1,0,0
1,3,3,2,2,1,-0.3248925,1,2,0
2,2,3,1,2,1,3.177964,0,0,0
2,1,3,2,2,1,4.447423,0,2,1
1,3,3,2,4,1,-2.521053,1,0,0
1,1,3,2,1,2,0.0054617,0,2,0
1,2,3,2,4,2,-2.087925,1,2,1
2,1,3,0,2,1,9.334759,0,2,1
1,2,3,2,2,1,2.138847,1,0,0
1,1,3,1,2,1,4.578384,1,2,1
1,2,3,0,2,5,-3.626838,0,2,0
1,2,3,0,,3,-1.586263,1,0,0
2,2,3,2,2,1,-0.9393263,0,0,0
1,1,3,1,2,1,5.373005,1,0,1
2,1,3,2,2,1,1.590796,1,2,1
1,1,3,1,2,1,1.482764,1,0,1
2,3,3,1,2,1,-0.0862007,1,0,0
1,1,3,1,1,1,-1.050699,0,0,1
1,3,3,2,4,1,0.3355522,0,0,0
1,1,3,2,2,1,5.168626,1,0,1
1,3,3,1,1,2,1.11209,0,0,0
2,1,3,1,,1,3.937345,1,0,1
2,1,3,0,,1,6.426561,1,0,1
1,3,3,1,4,5,-4.408841,1,0,0
1,1,3,2,,1,6.406236,0,0,1
2,2,3,1,1,3,-0.5790229,0,2,0
1,2,3,1,1,1,0.6758332,0,0,0
1,1,3,0,2,1,0.8579144,0,0,1
2,1,3,2,2,1,4.294042,1,2,1
1,1,3,0,,1,4.9941,0,0,1
1,2,3,1,3,1,0.2716737,0,0,0
2,1,3,1,2,1,3.752605,0,0,1
1,1,3,2,2,1,3.60538,1,0,1
1,1,3,2,2,1,5.71252,0,0,1
2,2,3,1,,1,2.243094,1,0,0
1,1,3,0,,2,1.031162,1,2,0
1,3,3,2,4,2,-1.244267,1,2,0
2,1,3,2,1,1,4.548655,0,0,1
1,1,3,0,3,1,0.4422822,0,2,1
1,2,3,1,1,2,-1.571939,0,2,1
2,5,3,1,,1,-0.6904824,1,0,0
1,1,3,0,1,1,9.651146,0,1,1
1,1,3,1,1,1,3.527546,0,0,1
2,3,3,0,4,2,-1.88305,1,0,0
1,2,3,2,2,1,5.375475,0,2,0
2,3,3,1,4,2,-1.963806,1,0,0
1,1,3,1,2,2,2.009632,0,0,0
1,3,3,0,2,3,-3.680772,1,2,1
2,1,3,1,1,1,4.608875,0,0,1
1,3,3,0,,1,0.4176984,0,0,0
2,2,3,2,4,2,-0.1754184,1,0,1
2,3,3,1,3,2,-1.229221,1,0,0
1,1,3,1,2,1,3.695802,1,0,1
2,1,3,1,2,1,8.006444,0,0,1
1,3,3,2,,1,0.0922511,1,0,0
2,5,3,1,4,2,-6.70036,1,0,0
1,1,3,1,1,1,6.432877,0,0,1
2,2,3,1,1,1,4.28646,0,0,0
1,2,3,2,2,1,3.959345,0,0,0
1,1,3,0,,1,4.596165,1,0,1
2,1,3,1,2,1,4.552575,0,0,1
1,1,3,2,3,1,5.238955,1,0,1
2,1,3,0,2,1,4.18273,1,2,1
1,2,3,1,4,2,-1.439326,1,0,1
1,1,3,2,1,1,2.218816,0,0,1
2,2,3,2,2,2,-2.233565,0,2,1
2,1,3,1,4,1,3.808784,1,0,1
2,2,3,1,2,1,0.6813776,0,0,0
1,2,3,2,1,1,-0.9616137,0,2,0
1,2,3,1,2,2,0.3995485,0,2,1
1,1,3,1,1,2,1.945278,0,0,0
1,2,3,0,,2,-0.887696,1,0,1
1,2,3,1,2,2,-1.484504,1,0,1
2,1,3,0,2,2,2.518092,0,2,0
2,2,3,1,2,1,1.690485,1,0,0
1,2,3,1,1,1,1.994755,0,2,0
1,3,3,1,,1,0.448827,1,0,0
2,2,3,2,1,1,2.351183,0,0,0
1,2,3,2,4,2,-0.9290929,1,0,1
2,2,3,0,,2,-2.948281,0,2,1
2,2,3,1,1,1,2.277889,0,2,0
1,1,3,1,2,1,6.993698,0,2,1
1,2,3,0,,2,0.0709071,1,0,1
1,1,3,2,1,1,1.805377,0,0,1
1,1,3,0,,1,1.543802,1,0,1
1,1,3,1,4,1,5.066659,0,0,1
1,2,3,1,1,1,2.101791,0,0,0
1,2,3,0,,3,-3.521443,0,2,0
1,1,3,0,2,1,4.624902,1,0,1
1,2,3,0,,3,-2.586608,1,0,0
1,1,3,0,1,2,-0.3905017,0,2,0
2,2,3,1,2,3,-1.821939,1,2,0
2,3,3,1,4,2,-2.715179,1,2,0
1,2,3,0,2,1,2.80115,0,2,0
2,2,3,1,2,1,2.664999,1,0,0
1,1,3,0,2,1,5.762072,1,0,1
2,3,3,0,3,5,-3.344262,0,2,0
1,3,3,1,,2,-2.031865,1,0,0
1,2,3,2,4,1,4.057347,0,0,0
2,1,3,1,2,1,5.195616,0,0,1
1,1,3,2,1,1,4.586617,0,2,1
2,2,3,2,2,1,1.974754,0,0,0
1,1,3,2,2,1,4.166607,1,2,1
1,3,3,1,2,2,-1.254816,1,2,0
1,5,3,1,4,1,1.209427,1,0,0
1,2,3,2,2,2,0.2560892,0,2,1
1,3,3,0,2,3,-3.579573,0,2,1
1,3,3,0,,3,-4.483083,1,0,1
1,1,3,2,1,1,6.60352,0,0,1
1,2,3,0,,1,1.961188,0,0,0
1,3,3,0,,1,0.4709334,1,0,0
1,3,3,1,1,3,-3.663353,0,2,1
2,1,3,0,2,1,1.150446,1,0,1
1,1,3,1,1,1,1.078973,0,2,1
1,2,3,0,1,1,1.862576,0,2,0
1,3,3,1,2,2,-2.904006,1,0,0
1,1,3,1,,1,8.363852,0,0,1
2,1,3,1,2,1,3.382646,0,2,1
2,2,3,1,2,1,-1.658543,1,0,0
2,2,3,1,4,1,3.094317,0,2,0
2,5,3,2,2,1,-0.8911247,1,0,0
2,3,3,0,2,3,-2.883629,1,2,1
1,3,3,0,2,2,-1.186804,1,2,0
1,5,3,0,4,1,-1.536064,1,0,0
1,2,3,0,1,1,1.287388,0,2,0
2,2,3,2,1,2,-0.431777,0,2,1
2,1,3,0,2,1,6.052882,1,1,1
1,3,3,0,3,5,-3.888556,1,2,0
1,3,3,0,,3,-5.375225,1,0,1
1,2,3,1,1,1,2.560493,0,0,0
2,3,3,0,,3,-3.191216,1,0,1
1,2,3,1,3,1,0.2818046,0,0,0
1,2,3,2,2,2,0.9209771,0,2,1
2,1,3,0,2,1,0.9519087,1,0,1
2,3,3,2,1,2,-1.087418,0,2,0
2,1,3,0,2,2,0.9204266,0,2,0
2,3,3,1,2,2,-0.4790921,1,0,0
2,3,3,1,2,1,0.581038,0,0,0
2,1,3,1,4,1,2.966049,1,0,1
1,3,3,0,2,1,0.3282295,1,0,0
2,3,3,2,2,2,-2.994763,1,2,0
1,2,3,0,,2,-0.4431434,1,0,1
2,3,3,1,1,2,-2.38208,0,2,0
2,3,3,2,3,3,-4.013257,1,0,1
1,3,3,0,,3,-0.6976695,1,2,1
2,1,3,2,1,1,6.527112,0,0,1
1,3,3,0,,1,2.247036,1,0,0
2,3,3,1,4,2,-0.3701854,0,2,0
2,3,3,0,4,3,-5.263834,1,0,1
1,2,3,0,2,2,0.5676746,0,2,1
1,1,3,2,1,2,-0.0681496,0,2,0
2,3,3,0,3,2,-0.4823363,1,2,0
1,2,3,0,3,1,-0.0177089,1,0,0
1,2,3,2,1,2,-1.42117,0,0,1
1,2,3,0,,2,-0.3365498,1,0,1
2,2,3,0,,2,-0.952795,1,0,1
1,1,3,0,,2,0.9677639,0,0,0
2,3,3,1,,1,1.516268,1,0,0
1,1,3,1,1,1,3.645908,0,2,1
2,3,3,1,2,3,-2.217938,0,2,1
2,2,3,1,4,2,-0.512326,1,0,1
1,5,3,1,,5,-10.14165,1,0,1
1,5,3,0,,2,-4.131993,1,0,0
1,2,3,0,,1,-0.0319197,1,0,0
2,3,3,2,1,1,2.422033,0,0,0
2,1,3,0,3,1,4.487674,1,0,1
1,1,3,1,1,1,3.763851,0,0,1
1,2,3,2,2,2,0.7630587,0,2,1
2,1,3,2,1,1,7.551724,0,0,1
2,2,3,2,2,1,2.479854,1,0,0
1,3,3,2,1,1,-0.3992887,0,2,0
2,1,3,2,1,1,2.649868,0,0,1
1,1,3,2,1,1,3.656411,0,0,1
2,2,3,1,2,1,4.586369,0,2,0
1,1,3,0,2,2,2.470654,1,0,0
1,2,3,2,3,1,2.586799,1,0,0
1,3,3,2,1,1,-0.3545308,0,0,0
1,1,3,2,2,2,3.84594,1,2,0
1,3,3,1,2,1,-1.421724,0,2,0
2,3,3,1,,3,-4.409647,1,0,1
1,1,3,2,1,1,7.320313,0,0,1
1,2,3,2,1,1,-0.5167265,0,2,0
2,3,3,2,4,1,1.090101,0,2,0
2,3,3,1,2,1,-0.7614102,1,0,0
2,2,3,2,2,1,2.005237,0,2,0
1,3,3,0,2,2,-1.871807,1,0,0
1,2,3,1,2,2,-0.3409441,1,0,1
2,1,3,2,4,1,6.540173,1,0,1
1,1,3,1,2,1,3.224746,0,0,1
2,3,3,1,1,1,-1.60615,0,2,0
2,3,3,0,4,3,-5.397827,1,0,1
2,1,3,1,1,1,1.804446,0,2,1
1,2,3,2,2,1,3.525879,1,0,0
2,2,3,1,1,1,-0.4053593,0,2,0
2,2,3,2,2,1,1.540205,1,2,0
1,1,3,2,1,1,0.9543984,0,0,1
2,2,3,2,2,1,0.0052369,1,2,0
2,2,3,0,,1,-0.5019841,1,0,0
1,1,3,0,2,1,1.036574,1,0,1
1,2,3,0,4,2,-1.463489,1,2,1
1,2,3,0,3,2,-1.539017,0,2,1
1,1,3,2,2,1,5.625915,0,2,1
2,2,3,2,1,1,-0.440165,0,0,0
1,3,3,1,4,2,-1.613829,1,0,0
2,1,3,0,2,3,2.434151,0,2,0
2,1,3,1,2,1,5.826851,0,0,1
2,1,3,1,1,1,2.084172,0,0,1
2,1,3,2,2,1,0.862967,0,0,1
1,1,3,1,2,1,3.958014,0,2,1
1,2,3,1,4,2,-1.352491,0,2,1
2,5,3,1,,3,-3.24059,1,0,0
1,1,3,2,1,1,0.6189129,0,2,1
2,3,3,1,4,1,0.6913443,0,0,0
2,2,3,2,1,2,-1.407018,0,2,1
1,2,3,2,3,1,-1.537813,0,2,0
2,2,3,2,1,1,4.005671,0,0,0
2,2,3,0,3,2,-0.6679559,0,2,1
2,2,3,1,2,1,2.910613,1,0,0
1,3,3,0,1,1,-2.016891,0,0,0
2,1,3,2,1,1,0.660808,1,0,1
1,1,3,2,2,1,4.009953,1,2,1
2,2,3,1,4,2,0.6776295,0,2,1
1,1,3,0,,1,0.9306972,1,0,1
1,1,3,1,4,1,3.282984,0,0,1
1,3,3,2,3,3,-4.263204,0,0,1
2,1,3,1,1,2,2.762043,0,2,0
1,2,3,1,2,1,1.651948,1,0,0
1,1,3,2,4,3,0.3303964,0,0,0
2,1,3,1,1,1,6.447796,0,0,1
2,3,3,1,4,3,-5.405252,0,0,1
1,2,3,1,4,1,1.782984,0,0,0
1,1,3,2,3,1,1.609619,1,0,1
2,2,3,2,4,1,-0.4797454,1,2,0
1,1,3,1,4,1,2.314161,1,0,1
1,1,3,1,2,1,5.417763,1,0,1
1,1,3,2,2,1,1.6049,1,0,1
2,2,3,1,1,2,1.136255,0,2,1
2,1,3,1,1,1,3.441758,0,2,1
1,3,3,1,3,1,-0.0950551,1,0,0
2,2,3,1,2,1,0.4087696,1,0,0
1,1,3,2,1,1,6.949301,0,0,1
2,1,3,2,4,1,3.972533,1,0,1
2,2,3,2,4,2,-2.536272,1,0,1
2,2,3,1,4,2,-0.8154137,0,2,1
1,1,3,2,2,3,-2.694052,1,0,0
1,1,3,2,2,1,2.98227,1,0,1
1,3,3,0,,3,-5.830617,1,0,1
1,3,3,2,,2,-1.83655,1,0,0
1,3,3,1,2,3,-2.233783,0,2,1
1,3,3,1,2,1,0.1845412,1,2,0
1,1,3,2,1,1,5.014472,0,2,1
2,1,3,1,2,1,1.787593,1,0,1
1,1,3,2,2,1,3.043855,1,0,1
1,1,3,2,,1,2.388917,1,0,1
2,1,3,1,1,1,4.238486,0,0,1
1,1,3,1,1,1,6.667412,0,0,1
1,1,3,0,2,1,2.168075,1,0,1
1,2,3,0,,3,-0.5487528,1,2,0
2,3,3,2,1,1,2.520968,0,0,0
1,3,3,0,2,1,1.393877,1,2,0
1,1,3,2,3,1,9.150139,0,0,1
2,1,3,0,2,2,0.2921222,1,0,0
1,3,3,0,3,3,-5.265376,1,0,1
1,1,3,2,1,1,4.042967,0,2,1
1,2,3,0,4,1,0.2009228,1,0,0
1,1,3,2,2,1,3.537892,1,0,1
1,1,3,0,,1,6.541401,0,0,1
1,1,3,1,3,1,-1.42978,1,0,1
1,1,3,2,4,2,2.744913,0,2,0
1,1,3,1,1,1,1.878755,0,0,1
2,2,3,1,4,1,2.750546,1,0,0
2,5,3,1,3,3,-3.155299,0,2,0
1,2,3,2,2,1,-0.4080703,1,2,0
2,1,3,1,2,2,2.152761,1,0,0
2,2,3,1,4,2,0.0731511,0,2,1
1,2,3,1,1,2,-2.120426,0,2,1
2,1,3,0,,1,4.497158,0,0,1
1,1,3,2,4,1,2.868289,1,0,1
1,2,3,2,2,3,-2.662712,1,0,0
2,2,3,0,2,3,-0.0759182,0,2,0
2,2,3,2,4,2,2.826318,1,2,1
2,2,3,1,4,2,0.6634502,1,0,1
1,1,3,1,2,1,0.4362048,0,0,1
1,2,3,1,2,3,-0.7626581,0,2,0
1,1,3,0,2,1,5.926561,1,0,1
2,5,3,1,4,3,-7.000854,1,0,0
2,1,3,1,2,1,5.401498,0,0,1
1,5,3,2,,1,-0.7857249,1,0,0
1,1,3,0,,1,4.939013,1,0,1
2,2,3,1,1,1,3.362749,0,0,0
1,2,3,1,2,1,3.678036,1,0,0
2,1,3,1,3,2,-0.4827871,1,0,0
2,1,3,2,2,1,4.532232,1,0,1
1,3,3,1,2,1,-1.82181,1,0,0
1,1,3,2,1,1,2.250687,0,0,1
1,2,3,0,4,2,-1.705855,1,2,1
1,2,3,0,2,2,0.1216636,0,2,1
1,3,3,0,2,2,0.580759,1,2,0
1,3,3,2,2,3,-2.156116,0,2,1
2,2,3,1,1,1,1.441323,0,0,0
1,1,3,0,4,1,4.500123,1,0,1
2,2,3,1,1,3,-1.072282,0,0,0
1,1,3,2,,1,8.907942,0,0,1
2,3,3,0,4,3,-7.159931,1,0,1
2,1,3,1,4,3,0.3207085,0,0,0
2,1,3,2,1,1,5.962012,0,0,1
2,1,3,2,1,1,2.470552,0,0,1
1,3,3,0,4,3,-3.403498,1,2,1
2,2,3,1,1,1,4.368486,0,2,0
1,3,3,0,2,2,0.6561093,1,2,0
2,2,3,1,2,1,0.4109051,1,0,0
1,1,3,1,2,1,3.38608,1,0,1
1,1,3,1,,2,0.5653033,0,0,0
2,3,3,0,2,2,-2.51321,1,2,0
1,2,3,1,4,2,-0.5846043,0,0,1
1,1,3,0,4,1,5.302123,1,0,1
1,1,3,0,4,1,9.91678,0,0,1
2,5,3,1,4,5,-10.08086,1,0,1
1,1,3,2,2,2,0.9115095,0,2,0
2,3,3,1,2,1,-0.966172,0,0,0
2,1,3,1,2,1,3.955852,0,0,1
1,2,3,1,,2,-1.573826,0,0,1
1,1,3,2,1,1,3.070422,0,0,1
1,1,3,1,,1,5.453977,1,0,1
1,5,3,2,4,2,-5.6233,1,0,0
1,2,3,0,2,2,-1.808027,1,2,1
2,2,3,1,2,1,0.6213796,0,0,0
1,1,3,1,,1,5.608098,1,0,1
1,2,3,0,,1,1.415369,0,0,0
1,1,3,2,4,1,6.385883,0,0,1
1,1,3,2,1,1,7.040709,0,0,1
1,2,3,0,4,2,-1.404598,1,0,1
2,2,3,1,2,2,-0.4543481,0,2,1
2,1,3,1,2,1,6.458014,0,2,1
1,2,3,0,,1,-0.2114872,1,0,0
2,1,3,2,2,1,3.206872,1,0,1
1,2,3,2,2,1,2.406891,1,0,0
1,3,3,1,2,1,-1.272824,1,0,0
2,1,3,1,2,1,1.545387,0,2,1
1,2,3,0,4,1,-0.60748,1,2,0
1,1,3,2,2,1,3.497472,1,0,1
1,1,3,2,1,1,5.735693,0,2,1
1,2,3,2,1,2,-0.5114567,0,2,1
1,1,3,1,1,1,5.505671,0,0,1
2,3,3,1,2,2,-2.872666,0,2,0
2,2,3,1,2,1,1.132533,1,0,0
1,3,3,0,2,3,-4.522431,1,2,1
1,2,3,1,3,2,-0.4723504,0,2,1
2,2,3,2,2,1,0.4575155,1,0,0
1,2,3,0,2,1,3.195824,0,2,0
1,3,3,1,2,2,-0.3601165,1,2,0
1,2,3,0,2,3,-0.9190781,0,2,0
1,3,3,1,4,3,-2.186419,0,2,1
2,3,3,0,3,3,-2.388556,0,2,1
1,1,3,0,,1,6.462943,0,0,1
2,1,3,2,2,1,5.253119,0,2,1
1,1,3,2,2,1,4.212817,0,2,1
1,2,3,0,2,2,0.3512101,0,2,1
1,1,3,1,3,1,7.235146,1,0,1
1,1,3,1,1,1,8.364769,0,0,1
2,1,3,0,,1,1.8535,1,0,1
1,5,3,1,4,1,1.444295,1,0,0
1,3,3,0,,2,-0.9222565,1,2,0
2,2,3,1,4,2,0.0064442,1,0,1
1,2,3,1,2,1,2.552575,0,0,0
2,2,3,1,4,1,4.596299,0,0,0
1,1,3,0,2,1,7.088093,0,2,1
2,1,3,1,1,1,3.868487,0,2,1
1,5,3,0,3,3,-6.63959,0,0,0
2,1,3,1,2,2,2.47068,0,0,0
2,2,3,1,2,1,-0.0489959,1,0,0
1,2,3,2,1,1,4.146879,0,0,0
2,1,3,1,2,1,5.326558,0,0,1
1,3,3,0,3,5,-5.119835,1,2,0
